price,amount,amount_0,amount_1,amount_1_adj
0.29201904655564653,0.09861427313997233,0.0,2.022647874604769,0.09861427313997233
0.28853593262851296,0.09920770763084628,0.0,2.034819632033632,0.09920770763084628
0.28680998634504534,0.09950576271031665,0.0,2.0409329506619627,0.09950576271031665
0.2850943642196341,0.099804713252783,0.0,2.0470646358640963,0.099804713252783
0.28338900449587323,0.1001045619485233,0.0,2.053214742819519,0.1001045619485233
0.2816938457867672,0.10040531149591349,0.0,2.0593833268738138,0.10040531149591349
0.2800088270725215,0.10070696460142772,0.0,2.065570443538663,0.10070696460142772
0.2717337231597937,0.10222887879812745,0.0,2.096785970634991,0.10222887879812745
0.2701082832871651,0.10253890481151302,0.0,2.103144821510021,0.10253890481151302
0.26688651424693094,0.10315595669288226,0.0,2.115800988174666,0.10315595669288226
0.26212577025263534,0.10408850384434805,0.0,2.1349281840036487,0.10408850384434805
0.2605578026347126,0.10440122256376128,0.0,2.141342264166999,0.10440122256376128
0.2574499488084474,0.10502948137848651,0.0,2.154228292891279,0.10502948137848651
0.25590995072821876,0.10534502712757673,0.0,2.160700357415164,0.10534502712757673
0.25437916451265785,0.1056615208878119,0.0,2.167191866312225,0.1056615208878119
0.2528575350588057,0.10597896550737551,0.0,2.1737028780007024,0.10597896550737551
0.24984152767047885,0.1086014637982642,0.0,2.227492156421805,0.1086014637982642
0.24538483357434185,0.10958323924737572,0.0,2.247629059146484,0.10958323924737572
0.24391700584949394,0.10991246609742288,0.0,2.2543817326419884,0.10991246609742288
0.23956599386980967,0.11090609322721341,0.0,2.274761721645891,0.11090609322721341
0.23529259560623936,0.11190870291292496,0.0,2.29532594916886,0.11190870291292496
0.2324860974467047,0.11260918697563863,0.0,2.309693368362137,0.11260918697563863
0.23109542657881435,0.11294750484403163,0.0,2.3166325050170777,0.11294750484403163
0.2297130743393669,0.1132868391390885,0.0,2.32359248929545,0.1132868391390885
