price,amount,amount_0,amount_1,amount_1_adj
4909.747050043581,9900.192754303369,0.0,2.72349715957161,9900.192754303369
4904.840002274622,11149.04692432548,0.0,3.067051155860818,11149.04692432548
4899.937858855635,11154.622562807159,0.0,3.0685849881754517,11154.622562807159
4895.040614884966,11294.95661770213,0.0,3.107190236515842,11294.95661770213
4890.14826546586,11300.605225618034,0.0,3.108744142383767,11300.605225618034
4885.260805706458,11306.256658405,0.0,3.110298825360634,11306.256658405
4880.378230719788,11311.910917472153,0.0,3.1118542858340854,11311.910917472153
4875.500535623761,11317.568035216265,0.0,3.113410532716325,11317.568035216265
4870.62771554117,11337.601894628733,0.0,3.118921754624746,11337.601894628733
4865.759765599683,11343.372720085186,0.0,3.120509281971848,11343.372720085186
4860.896680931835,11349.045540896977,0.0,3.122069848695254,11349.045540896977
4856.038456675029,11354.721198685294,0.0,3.1236311958577585,11354.721198685294
4851.185087971525,11360.399694869699,0.0,3.125193323849877,11360.399694869699
4846.336569968438,11366.081030872632,0.0,3.126756233062916,11366.081030872632
4841.492897817736,11371.765208107905,0.0,3.1283199238858077,11371.765208107905
4836.65406667623,11377.45222800371,0.0,3.129884396711443,11377.45222800371
4831.820071705573,11383.272150107927,0.0,3.1314854303188815,11383.272150107927
4826.990908072253,11388.964924625576,0.0,3.1330514862143244,11388.964924625576
4822.166570947587,11394.66054610074,0.0,3.13461832529459,11394.66054610074
4817.347055507722,11400.35901595012,0.0,3.136185947949406,11400.35901595012
4812.532356933623,11406.060335610571,0.0,3.1377543545740445,11406.060335610571
4807.722470411074,11411.764506498797,0.0,3.1393235455582347,11411.764506498797
4802.917391130666,11419.490245312452,0.0,3.1414488605128787,11419.490245312452
4798.117114287803,13200.737226493378,0.0,3.6314616526004926,13200.737226493378
4793.321635082686,13207.338915317729,0.0,3.633277746610751,13207.338915317729
4788.530948720315,13213.943905636588,0.0,3.635094748846853,13213.943905636588
4783.745050410482,13221.39252229196,0.0,3.637143828779648,13221.39252229196
4778.963935367768,13228.004540820148,0.0,3.638962764443575,13228.004540820148
4774.187598811535,13234.619866024363,0.0,3.6407826097587574,13234.619866024363
4769.416035965923,13241.238499551846,0.0,3.6426033651783434,13241.238499551846
4764.649242059847,13247.86044305982,0.0,3.644425031158228,13247.86044305982
4759.887212326988,13255.421812357506,0.0,3.6465051288205457,13255.421812357506
4755.129942005794,13262.638441012032,0.0,3.648490389929097,13262.638441012032
4750.377426339468,13269.271086627805,0.0,3.6503150000092544,13269.271086627805
4745.62966057597,13275.907049230831,0.0,3.6521405225772376,13275.907049230831
4740.886639968009,13310.75572497342,0.0,3.661727231821714,13310.75572497342
4736.148359773037,13379.42661309083,0.0,3.68061827499375,13379.42661309083
4731.414815253248,13386.117664475292,0.0,3.682458952230282,13386.117664475292
4726.686001675571,13392.812062051744,0.0,3.6843005499887282,13392.812062051744
4721.961914311663,13399.509807498904,0.0,3.686143068730896,13399.509807498904
4717.242548437911,13406.210902485444,0.0,3.687986508915828,13406.210902485444
4712.5278993354195,13412.915348693434,0.0,3.6898308710062557,13412.915348693434
4707.81796229001,13419.62314779489,0.0,3.691676155462142,13419.62314779489
4703.112732592216,13477.025152900309,0.0,3.707467181125796,13477.025152900309
4698.412205537279,13675.855554092244,0.0,3.762164503321602,13675.855554092244
4693.71637642514,13682.694849590816,0.0,3.7640459618271183,13682.694849590816
4689.025240560441,13689.537565423754,0.0,3.765928361250772,13689.537565423754
4684.338793252513,13696.383703293299,0.0,3.7678117020608424,13696.383703293299
4679.657029815377,13703.233264922163,0.0,3.769695984731239,13703.233264922163
4674.9799455677385,13710.086252015994,0.0,3.771581209731178,13710.086252015994
4670.30753583298,13716.942666287268,0.0,3.773467377531754,13716.942666287268
4665.639795939158,13726.733230487616,0.0,3.7761607163840365,13726.733230487616
4660.976721219,13733.597969911643,0.0,3.778049174395565,13733.597969911643
4656.318307009896,13762.122550092876,0.0,3.785896154250355,13762.122550092876
4651.664548653899,14514.750377987664,0.0,3.992940582814134,14514.750377987664
4647.015441497713,14522.009204797838,0.0,3.9949374524398023,14522.009204797838
4642.370980892699,14529.271661744611,0.0,3.9969353206992313,14529.271661744611
4637.731162194856,14536.537750647252,0.0,3.998934188092892,14536.537750647252
4633.095980764831,14543.807473325021,0.0,4.000934055121256,14543.807473325021
4628.465431967906,14551.080831586374,0.0,4.0029349222818205,14551.080831586374
4623.839511173995,14838.862649054605,0.0,4.082102366987419,14838.862649054605
4619.218213757638,14846.283564419624,0.0,4.084143826423577,14846.283564419624
4614.6015350980015,14853.708190972855,0.0,4.086186306790418,14853.708190972855
4609.989470578866,14887.351017762167,0.0,4.095441292574489,14887.351017762167
4605.382015588627,15573.70449806967,0.0,4.284253955163008,15573.70449806967
4600.779165520293,16991.51151883471,0.0,4.674286097940817,16991.51151883471
4596.180915771472,17096.35802533413,0.0,4.703128886129769,17096.35802533413
4591.587261744374,17615.846679382277,0.0,4.8460378080913955,17615.846679382277
4586.998198845803,17590.003056902686,0.0,4.838928347279573,17590.003056902686
4582.413722487155,17598.799817605002,0.0,4.841348295393793,17598.799817605002
4577.833828084412,17607.600977568047,0.0,4.843769453724258,17607.600977568047
4573.258511058138,17612.455875911764,0.0,4.845105013766094,17612.455875911764
4568.687766833471,17621.26386527231,0.0,4.847528050832171,17621.26386527231
4564.121590840125,17627.11312420581,0.0,4.84913715486543,17627.11312420581
4559.5599785123795,17635.932219689163,0.0,4.851563247174436,17635.932219689163
4555.002925289079,17644.751949560294,0.0,4.853989514000582,17644.751949560294
4550.450426613624,17653.57609018914,0.0,4.856416994205741,17653.57609018914
4545.902477933972,17662.404643768525,0.0,4.858845688393147,17662.404643768525
4541.359074702627,17671.237612508576,0.0,4.861275597170797,17671.237612508576
4536.820212376641,17680.074998615113,0.0,4.863706721145503,17680.074998615113
4532.285886417606,17688.91680430261,0.0,4.8661390609264545,17688.91680430261
4527.756092291648,17697.763031763883,0.0,4.868572617116886,17697.763031763883
4523.230825469425,17706.613683239397,0.0,4.87100739033314,17706.613683239397
4518.710081426123,17715.468760917644,0.0,4.873443381177258,17715.468760917644
4514.193855641449,17724.328267026092,0.0,4.875880590262008,17724.328267026092
4509.682143599628,17733.19220376622,0.0,4.878319018193006,17733.19220376622
4505.1749407894,17742.060573365503,0.0,4.880758665583021,17742.060573365503
4500.672242704012,19728.276923971862,0.0,5.427157581585919,19728.276923971862
4496.1740448412165,19738.143035460118,0.0,5.429871703147098,19738.143035460118
4491.680342703263,19748.014080988753,0.0,5.432587182039926,19748.014080988753
4487.191131796901,20012.526273021278,0.0,5.505353260595266,20012.526273021278
4482.706407633365,20072.915736808525,0.0,5.521966122301532,20072.915736808525
4478.226165728382,20241.8347168758,0.0,5.568434951124182,20241.8347168758
4473.750401602155,20251.957658621843,0.0,5.571219725499395,20251.957658621843
4469.279110779369,20262.085662853147,0.0,5.574005892540849,20262.085662853147
4464.81228878918,20272.21873209356,0.0,5.576793452942844,20272.21873209356
4460.3499311652095,20282.356868886647,0.0,5.579582407405101,20282.356868886647
4455.892033445549,21211.572840942357,0.0,5.835205416302807,21211.572840942357
4451.438591172745,21329.234023892244,0.0,5.8675734626134775,21329.234023892244
4446.989599893799,21339.90077403362,0.0,5.870507836158807,21339.90077403362
4442.545055160166,21350.548006542274,0.0,5.873436840493801,21350.548006542274
4438.104952527744,21361.593808486836,0.0,5.876475489434057,21361.593808486836
4433.669287556875,21372.27674176254,0.0,5.879414314884666,21372.27674176254
4429.238055812336,21382.965017582217,0.0,5.882354610044368,21382.965017582217
4424.81125286334,21719.679469305887,0.0,5.974983195730998,21719.679469305887
4420.388874283523,21678.92538632287,0.0,5.963771936314159,21678.92538632287
4415.970915650952,21689.76701712565,0.0,5.966754418719228,21689.76701712565
4411.557372548107,21700.614069825486,0.0,5.969738392663056,21700.614069825486
4407.148240561887,21989.65031722849,0.0,6.049250925231996,21989.65031722849
4402.7435152836,22000.64734157439,0.0,6.052276155680845,22000.64734157439
4398.343192308961,32334.68355995105,0.0,8.895121642242222,32334.68355995105
4393.947267238088,32350.854135526282,0.0,8.899570092665437,32350.854135526282
4389.5557356754925,32367.032797999935,0.0,8.90402076775694,32367.032797999935
4385.168593230084,32383.219551429956,0.0,8.908473668633055,32383.219551429956
4380.785835515157,32399.414399850884,0.0,8.912928796403666,32399.414399850884
4376.407458148392,32415.617347312877,0.0,8.91738615218295,32415.617347312877
4372.033456751849,32431.828397873876,0.0,8.92184573708723,32431.828397873876
4367.663826951964,32448.047555584035,0.0,8.926307552230684,32448.047555584035
4363.298564379544,32464.2748244857,0.0,8.930771598725341,32464.2748244857
4358.937664669761,32480.510208652424,0.0,8.93523787769182,32480.510208652424
4354.581123462153,32496.75371213437,0.0,8.9397063902443,32496.75371213437
4350.228936400612,32761.493994699387,0.0,9.012535215448395,32761.493994699387
4345.8810991333885,32777.87801817261,0.0,9.017042384399453,32777.87801817261
4341.5376073130765,33533.30791540026,0.0,9.224857649254844,33533.30791540026
4337.19845659662,33550.077923024975,0.0,9.229471000657728,33550.077923024975
4332.863642645301,33671.51960130031,0.0,9.262879043717568,33671.51960130031
4328.53316112474,33688.35872858887,0.0,9.26751140961975,33688.35872858887
4324.207007704887,33612.999480204235,0.0,9.246780429525066,33612.999480204235
4319.88517806002,33892.53871091323,0.0,9.323680376800723,33892.53871091323
4315.567667868742,34271.75790742338,0.0,9.428001820855588,34271.75790742338
4311.254472813975,35477.004133352086,0.0,9.759559473758296,35477.004133352086
4306.945588582954,35494.746183463976,0.0,9.764440229545976,35494.746183463976
4302.641010867224,35538.851099420775,0.0,9.776573287589647,35538.851099420775
4298.34073536264,37173.26492585861,0.0,10.226192959078682,37173.26492585861
4294.044757769354,37191.85527601765,0.0,10.231307078279197,37191.85527601765
4289.75307379182,37210.45492320838,0.0,10.236423755050058,37210.45492320838
4285.46567913878,37229.063872095874,0.0,10.241542990674604,37229.063872095874
4281.182569523269,37247.682127300846,0.0,10.246664786423972,37247.682127300846
4276.903740662606,37266.30969351496,0.0,10.251789143588818,37266.30969351496
4272.629188278388,37284.946575358925,0.0,10.256916063440277,37284.946575358925
4268.35890809649,37303.59277752443,0.0,10.262045547269011,37303.59277752443
4264.0928958470595,37322.248304632165,0.0,10.267177596346151,37322.248304632165
4259.83114726451,37340.91316139155,0.0,10.272312211967238,37340.91316139155
4255.573658087519,37757.41036398795,0.0,10.38688866278914,37757.41036398795
4251.320424059022,39762.109753429504,0.0,10.938372177144533,39762.109753429504
4247.07144092621,40734.14848174598,0.0,11.205775527893719,40734.14848174598
4242.826704440525,40754.51962981571,0.0,11.21137953634911,40754.51962981571
4238.586210357653,40774.90096549198,0.0,11.216986347367861,40774.90096549198
4234.349954437525,40795.29249387543,0.0,11.222595962353138,40795.29249387543
4230.117932444309,40815.69422004745,0.0,11.228208382702801,40815.69422004745
4225.8901401464045,40836.10614914734,0.0,11.233823609830653,40836.10614914734
4221.666573316442,40856.52828623714,0.0,11.239441645129236,40856.52828623714
4217.447227731277,40876.960636436845,0.0,11.245062490007038,40876.960636436845
4213.2320991719835,40901.10599332079,0.0,11.251704765821483,40901.10599332079
4209.021183423857,40921.5606368262,0.0,11.257331743484402,40921.5606368262
4204.814476276401,40942.025509717925,0.0,11.2629615352041,40942.025509717925
4200.611973523328,47433.27496490671,0.0,13.048674186666654,47433.27496490671
4196.413670962556,47621.787362382194,0.0,13.1005330738429,47621.787362382194
4192.219564396202,47645.60301871371,0.0,13.107084650562859,47645.60301871371
4188.029649630578,47669.430585258924,0.0,13.11363950372743,47669.430585258924
4183.843922476189,47703.94808915407,0.0,13.12313510913098,47703.94808915407
4179.662378747724,47727.80483407743,0.0,13.129697989132195,47727.80483407743
4175.485014264057,47751.6735097573,0.0,13.13626415122925,47751.6735097573
4171.311824848243,47775.55412215614,0.0,13.142833597062394,47775.55412215614
4167.142806327509,47788.74727970736,0.0,13.146462973581441,47788.74727970736
4162.977954533252,47812.646432707705,0.0,13.153037519848162,47812.646432707705
4158.817265301036,48073.199757603674,0.0,13.224714532395485,48073.199757603674
4154.660734470589,48108.74426974212,0.0,13.234492663008682,48108.74426974212
4150.508357885795,48819.22719708398,0.0,13.429943224685735,48819.22719708398
4146.360131394691,48870.153677968636,0.0,13.443952863637062,48870.153677968636
4142.216050849466,49010.29433690812,0.0,13.482504909646092,49010.29433690812
4138.076112106453,49650.638685067985,0.0,13.658660673138987,49650.638685067985
4133.940311026128,49675.46896996921,0.0,13.665491369477747,49675.46896996921
4129.808643473102,49700.31167249834,0.0,13.672325481848414,49700.31167249834
4125.681105316121,49725.166798862025,0.0,13.679163011958407,49725.166798862025
4121.5576924280585,52849.91659892825,0.0,14.538767205134658,52849.91659892825
4117.438400685914,53015.118103245775,0.0,14.584213373601447,53015.118103245775
4113.323225970807,54233.93234817631,0.0,14.919503525671551,54233.93234817631
4109.212164167973,54261.054738301376,0.0,14.926964769538172,54261.054738301376
4105.105211166762,54288.19083677503,0.0,14.934429784507978,54288.19083677503
4101.002362860633,57811.36986789794,0.0,15.903640013243642,57811.36986789794
4096.903615147145,57840.28133453992,0.0,15.911593423771356,57840.28133453992
4092.808963927961,57898.95151432824,0.0,15.92773331841488,57898.95151432824
4088.718405108838,57927.90676238383,0.0,15.93569877300664,57927.90676238383
4084.631934599627,58258.94822513121,0.0,16.02676674570859,58258.94822513121
4080.5495483142645,58178.59233646988,0.0,16.00466121302299,58178.59233646988
4076.471242170773,58207.68745106927,0.0,16.012665144252956,58207.68745106927
4072.3970120912536,58236.79711615873,0.0,16.020673078255328,58236.79711615873
4068.326854001883,58265.92133897373,0.0,16.02868501702055,58265.92133897373
4064.2607638329105,59835.494645623316,0.0,16.460467361918983,59835.494645623316
4060.1987375186513,61262.4437943896,0.0,16.853014461754874,61262.4437943896
4056.1407709974847,61293.08114315218,0.0,16.861442654458035,61293.08114315218
4052.0868602118508,90953.853842215,0.0,25.020983806975824,90953.853842215
4048.0370011082427,91557.91587796061,0.0,25.187158474417835,91557.91587796061
4043.9911896372073,102595.38381021336,0.0,28.22351476649978,102595.38381021336
4039.949421753336,93676.8395347406,0.0,25.77006455552226,93676.8395347406
4035.9116934152644,93695.41363421643,0.0,25.775174204235114,93695.41363421643
4031.8780005856693,93765.32876640471,0.0,25.794407533186522,93765.32876640471
4027.848339231259,93812.22084608857,0.0,25.807307327058705,93812.22084608857
4023.822705322777,128359.20473579325,0.0,35.31102254053057,128359.20473579325
4019.801094834989,129359.90717720732,0.0,35.58631114595524,129359.90717720732
4015.783503746687,129489.8889903255,0.0,35.6220685405443,129489.8889903255
4011.7699280406828,220567.9953967744,0.0,60.67723365228446,220567.9953967744
4007.7603637038,220678.41342695692,0.0,60.707609140826015,220678.41342695692
4003.754806726876,233644.9360356565,0.0,64.27463943717697,233644.9360356565
3999.7532531047536,214925.43110199776,0.0,59.12499035653201,214925.43110199776
3995.7556988362785,211884.61302881347,0.0,58.288475392569154,211884.61302881347
3991.7621399242967,143801.6481783055,0.0,39.55916718743616,143801.6481783055
3987.772572375648,143873.5633840048,0.0,39.57895072734421,143873.5633840048
3983.7869922011623,285247.3146621384,0.0,78.47021472587764,285247.3146621384
3979.805395415659,336258.75114125456,0.0,92.50322456764574,336258.75114125456
3975.827778037938,194298.55809820513,0.0,53.45063315654166,194298.55809820513
3971.854136090781,194400.26047318772,0.0,53.47861100871695,194400.26047318772
3967.884465600942,194515.4745774248,0.0,53.51030587501093,194515.4745774248
3963.918762599146,183510.60928267275,0.0,50.48291841745891,183510.60928267275
3959.9570231200883,183603.33638037153,0.0,50.50842721243547,183603.33638037153
3955.999243202423,183695.15641074296,0.0,50.53368647739268,183695.15641074296
3952.045418888768,183787.0223602985,0.0,50.55895837450469,183787.0223602985
3948.0955462256925,185173.85732625166,0.0,50.940470248495856,185173.85732625166
3944.149621263719,185266.46277412976,0.0,50.96594557817035,185266.46277412976
3940.207640057316,185358.17140239562,0.0,50.99117419692443,185358.17140239562
3936.2695986648973,185450.8690257292,0.0,51.01667488363967,185450.8690257292
3932.3354931488143,185543.61020260246,0.0,51.04218755173191,185543.61020260246
3928.405319575354,185629.06572737504,0.0,51.06569597068533,185629.06572737504
3924.4790740147373,185734.00372377207,0.0,51.09456392732125,185734.00372377207
3920.556752541109,203949.21889615804,0.0,56.10548523099133,203949.21889615804
3916.6383512325397,204051.22095038788,0.0,56.133545523539134,204051.22095038788
3912.7238661710203,186275.71720510768,0.0,51.243586796303056,186275.71720510768
