price,amount,amount_0,amount_1,amount_1_adj
4096.903615147145,33472.31736633082,0.0,11.03169246390677,33472.31736633082
4092.808963927961,33627.732176397934,0.0,11.082913548190628,33627.732176397934
4088.718405108838,33644.54939042591,0.0,11.088456108367325,33644.54939042591
4084.631934599627,33913.512257636634,0.0,11.177099974963303,33913.512257636634
4080.5495483142645,33839.08084690791,0.0,11.152569123877388,33839.08084690791
4076.471242170773,33856.003771572105,0.0,11.158146523805874,33856.003771572105
4072.3970120912536,33872.93515940446,0.0,11.163726712996525,33872.93515940446
4068.326854001883,34671.47690410679,0.0,11.426907384078737,34671.47690410679
4064.2607638329105,34659.48239639284,0.0,11.422954275039164,34659.48239639284
4060.1987375186513,34748.96213328048,0.0,11.45244470225675,34748.96213328048
4056.1407709974847,34766.34008959558,0.0,11.458172069968441,34766.34008959558
4052.0868602118508,59683.54943156419,0.0,19.670301141016214,59683.54943156419
4048.0370011082427,59713.3972015472,0.0,19.680138267486495,59713.3972015472
4043.9911896372073,68917.94101736283,0.0,22.713740498707324,68917.94101736283
4039.949421753336,68952.40688035816,0.0,22.725099640558977,68952.40688035816
4035.9116934152644,68963.29012193669,0.0,22.728686502286855,68963.29012193669
4031.8780005856693,68997.77879513011,0.0,22.74005316184598,68997.77879513011
4027.848339231259,69032.28461657159,0.0,22.751425473066348,69032.28461657159
4023.822705322777,97863.78249160715,0.0,32.25361243999278,97863.78249160715
4019.801094834989,98181.73035787814,0.0,32.35840061590154,98181.73035787814
4015.783503746687,99408.32787468802,0.0,32.76265845184239,99408.32787468802
4011.7699280406828,118651.53911743555,0.0,39.10477053582728,118651.53911743555
4007.7603637038,118962.18931433074,0.0,39.20715357069438,118962.18931433074
4003.754806726876,119095.85431009333,0.0,39.25120642518618,119095.85431009333
3999.7532531047536,152690.41869802467,0.0,50.32318864651148,152690.41869802467
3995.7556988362785,152766.77917793364,0.0,50.34835527365393,152766.77917793364
3991.7621399242967,152843.17784573568,0.0,50.37353448663224,152843.17784573568
3987.772572375648,152919.61472051256,0.0,50.39872629173531,152919.61472051256
3983.7869922011623,152896.81284607854,0.0,50.39121132754553,152896.81284607854
3979.805395415659,194577.12938435606,0.0,64.12806822981288,194577.12938435606
3975.827778037938,194674.45112131318,0.0,64.16014319672999,194674.45112131318
3971.854136090781,194775.59203520673,0.0,64.1934768749866,194775.59203520673
3967.884465600942,194888.01922546586,0.0,64.23053024580481,194888.01922546586
3963.918762599146,185718.59913530204,0.0,61.2085039725715,185718.59913530204
3959.9570231200883,185812.57130880747,0.0,61.23947500176351,185812.57130880747
3955.999243202423,185953.01223299495,0.0,61.285761043689654,185953.01223299495
3952.045418888768,197729.83314315733,0.0,65.1671256071752,197729.83314315733
3948.0955462256925,198671.0051176313,0.0,65.47731386406859,198671.0051176313
3944.149621263719,198770.36048925325,0.0,65.51005906937884,198770.36048925325
3940.207640057316,198868.97832291553,0.0,65.54256119943791,198868.97832291553
3936.2695986648973,198968.43270092233,0.0,65.57533903493561,198968.43270092233
3932.3354931488143,199067.93447515235,0.0,65.60813249111928,199067.93447515235
3928.405319575354,199236.36927263657,0.0,65.66364465855395,199236.36927263657
3924.4790740147373,199346.11126042623,0.0,65.69981304947902,199346.11126042623
3920.556752541109,202485.71533376208,0.0,66.73455307707893,202485.71533376208
3916.6383512325397,202616.343186678,0.0,66.77760496036557,202616.343186678
3912.7238661710203,202709.7524520231,0.0,66.80839046820147,202709.7524520231
3908.8132934424557,202811.12171261673,0.0,66.8417994041865,202811.12171261673
3904.906629136666,202912.5475565575,0.0,66.87522698871855,202912.5475565575
3901.0038693473757,204409.25639353678,0.0,67.36850719447375,204409.25639353678
3897.105010172215,204607.62990422687,0.0,67.43388646113665,204607.62990422687
3893.2100477127137,204768.1624989949,0.0,67.48679424748835,204768.1624989949
3889.3189780743005,204952.82305984467,0.0,67.54765404680288,204952.82305984467
3885.4317973662914,205568.74874591344,0.0,67.7506487386543,205568.74874591344
3881.5485017018973,205672.41583367856,0.0,67.78481498469988,205672.41583367856
3877.669087198208,205782.49442443548,0.0,67.82109431208556,205782.49442443548
3873.793549976199,205885.4126385889,0.0,67.85501374691432,205885.4126385889
3869.9218861607173,205988.37593550864,0.0,67.88894803996781,205988.37593550864
3866.0540918804886,206091.41503412512,0.0,67.9229073154866,206091.41503412512
3862.1901632681033,206194.57673581288,0.0,67.95690699810844,206194.57673581288
3858.33009646002,206297.6946457166,0.0,67.9908922479831,206297.6946457166
3854.473887596557,206400.86412483855,0.0,68.02489449386523,206400.86412483855
3850.6215328218905,210089.67675474263,0.0,69.24064080878904,210089.67675474263
3846.7730282840503,210194.74260412864,0.0,69.27526805393016,210194.74260412864
3842.928370134917,210299.86099704012,0.0,69.30991261618763,210299.86099704012
3839.087554530216,210668.75599849175,0.0,69.43149177555532,210668.75599849175
3835.250577629517,210774.11144550698,0.0,69.4662144652977,210774.11144550698
3831.417435596224,210879.5195807108,0.0,69.50095451983398,210879.5195807108
3827.58812459758,210985.0059938926,0.0,69.53572037295991,210985.0059938926
3823.762640804656,211114.78738611419,0.0,69.5784932826111,211114.78738611419
3819.940980392349,211220.36480248818,0.0,69.61328912825947,211220.36480248818
3816.123139539383,211253.74843709797,0.0,69.62429159296222,211253.74843709797
3812.309114428296,211422.37753933424,0.0,69.67986779869594,211422.37753933424
3808.498901245446,211528.1098724341,0.0,69.71471470127169,211528.1098724341
3804.6924961809987,211633.89508226025,0.0,69.74957903077896,211633.89508226025
3800.8898954289307,276349.28352195746,0.0,91.07825655064278,276349.28352195746
3797.091095187021,278176.0971390999,0.0,91.6803315666219,278176.0971390999
3793.296091656848,278315.2130081401,0.0,91.72618090138127,278315.2130081401
3789.5048810437884,278454.52245273726,0.0,91.77209403411405,278454.52245273726
3785.7174595570086,278694.1028317845,0.0,91.85105412023864,278694.1028317845
3781.9338234094675,278846.7317512392,0.0,91.9013570401738,278846.7317512392
3778.153968817907,278986.18300452305,0.0,91.947316909731,278986.18300452305
3774.3778920028476,279295.63450742146,0.0,92.04930488310934,279295.63450742146
3770.605589188593,279334.7841461674,0.0,92.06220768783575,279334.7841461674
